#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2023 08 14 05 00  80  8.0 10.0    MM    MM    MM  MM 1017.7  29.5  29.8  26.9   MM -1.2    MM
2023 08 14 04 50  80  8.0  9.0   1.6     7   5.3 109 1017.7  29.4  29.8  27.0   MM   MM    MM
2023 08 14 04 40  80  8.0  9.0    MM    MM    MM  MM 1017.9  29.5  29.8  27.0   MM   MM    MM
2023 08 14 04 30  80  8.0 10.0    MM    MM    MM  MM 1018.0  29.5  29.8  27.1   MM   MM    MM
2023 08 14 04 20  80  8.0  9.0   1.7     7   5.6 108 1018.0  29.5    MM  27.1   MM   MM    MM
2023 08 14 04 10  80  8.0 10.0    MM    MM    MM  MM 1018.2  29.5  29.8  27.0   MM   MM    MM
2023 08 14 04 00  80  8.0 10.0    MM    MM    MM  MM 1018.2  29.4    MM  27.1   MM +0.0    MM
2023 08 14 03 50  80  8.0 10.0   1.6     7   5.4  98 1018.3  29.5  29.8  27.2   MM   MM    MM
2023 08 14 03 40  80  8.0  9.0   1.6    MM   5.4  98 1018.4  29.6  29.8  27.1   MM   MM    MM
2023 08 14 03 30  80  8.0  9.0    MM    MM    MM  MM 1018.6  29.6  29.8  26.6   MM   MM    MM
2023 08 14 03 20  80  8.0 10.0   1.6     7   5.3 107 1018.7  29.6  29.8  26.7   MM   MM    MM
2023 08 14 03 10  80  8.0 10.0   1.6    MM   5.3 107 1018.9  29.6  29.8  27.0   MM   MM    MM
2023 08 14 03 00  90  8.0 10.0    MM    MM    MM  MM 1018.8  29.6    MM  26.8   MM +1.1    MM
2023 08 14 02 50  80  8.0 10.0   1.5     7   5.3 113 1018.7  29.6  29.8  26.9   MM   MM    MM
2023 08 14 02 40  90  8.0 10.0    MM    MM    MM  MM 1018.7  29.6  29.8  26.7   MM   MM    MM
2023 08 14 02 30  90  7.0  9.0    MM    MM    MM  MM 1018.9  29.6  29.8  27.0   MM   MM    MM
2023 08 14 02 20  90  8.0  9.0   1.5     7   5.4 103 1018.8  29.6  29.8  26.6   MM   MM    MM
2023 08 14 02 10  90  7.0  9.0   1.5    MM   5.4 103 1018.8  29.4  29.8  27.0   MM   MM    MM
2023 08 14 02 00  90  7.0  9.0    MM    MM    MM  MM 1018.9  29.5  29.8  27.1   MM +1.8    MM
2023 08 14 01 50  80  7.0  8.0   1.5     7   5.4 110 1018.8  29.6  29.8  26.9   MM   MM    MM
2023 08 14 01 40  80  7.0  8.0    MM    MM    MM  MM 1018.7  29.6  29.8  26.8   MM   MM    MM
2023 08 14 01 30  80  7.0  8.0    MM    MM    MM  MM 1018.7  29.6  29.8  26.7   MM   MM    MM
2023 08 14 01 20  90  7.0  8.0   1.7     6   5.7 106 1018.6  29.6  29.8  26.6   MM   MM    MM
2023 08 14 01 10  90  7.0  8.0   1.7    MM   5.7 106 1018.5  29.6  29.8  26.7   MM   MM    MM
2023 08 14 01 00  80  7.0  9.0    MM    MM    MM  MM 1018.5  29.6  29.8  26.6   MM +1.5    MM
2023 08 14 00 50  80  7.0  8.0   1.5     7   5.4 114 1018.3  29.6  29.8  26.9   MM   MM    MM
2023 08 14 00 40  90  6.0  8.0   1.5    MM   5.4 114 1018.2  29.6  29.8  27.0   MM   MM    MM
2023 08 14 00 30  80  6.0  8.0    MM    MM    MM  MM 1018.2  29.6  29.8  26.6   MM   MM    MM
2023 08 14 00 20  90  6.0  8.0   1.5     7   5.4 103 1018.1  29.7  29.8  26.7   MM   MM    MM
2023 08 14 00 10  90  7.0  8.0   1.5    MM   5.4 103 1017.9  29.7  29.8  26.6   MM   MM    MM
2023 08 14 00 00  90  6.0  8.0    MM    MM    MM  MM 1017.7  29.5  29.8  26.7   MM +1.4    MM
2023 08 13 23 50  90  7.0  8.0   1.5     7   5.3 118 1017.6  29.4  29.8  26.2   MM   MM    MM
2023 08 13 23 40  80  7.0  9.0    MM    MM    MM  MM 1017.6  29.5  29.8  26.8   MM   MM    MM
2023 08 13 23 30  80  7.0  8.0    MM    MM    MM  MM 1017.4  29.5  29.8  26.8   MM   MM    MM
2023 08 13 23 20  90  7.0  8.0   1.5     7   5.4 122 1017.3  29.6  29.8  26.8   MM   MM    MM
2023 08 13 23 10  90  7.0  8.0   1.5    MM   5.4 122 1017.2  29.5  29.8  26.8   MM   MM    MM
2023 08 13 23 00  80  6.0  7.0    MM    MM    MM  MM 1017.1  29.4  29.8  27.0   MM +0.7    MM
2023 08 13 22 50  80  6.0  8.0   1.5     6   5.3 103 1017.1  29.5  29.8  27.1   MM   MM    MM
2023 08 13 22 40  80  6.0  8.0    MM    MM    MM  MM 1017.0  29.4  29.8  27.0   MM   MM    MM
2023 08 13 22 30  90  6.0  8.0    MM    MM    MM  MM 1016.8  29.5  29.8  26.8   MM   MM    MM
2023 08 13 22 20  90  7.0  8.0   1.5     6   5.3 104 1016.8  29.6  29.8  26.7   MM   MM    MM
2023 08 13 22 10  90  7.0  8.0   1.5    MM   5.3 104 1016.8  29.6  29.8  26.7   MM   MM    MM
2023 08 13 22 00  80  7.0  9.0    MM    MM    MM  MM 1016.8  29.7  29.9  26.5   MM +0.7    MM
2023 08 13 21 50  90  7.0  9.0   1.5     7   5.2 116 1016.7  29.6  29.9  26.9   MM   MM    MM
2023 08 13 21 40  90  7.0  9.0    MM    MM    MM  MM 1016.5    MM  29.9    MM   MM   MM    MM
2023 08 13 21 30 100  7.0  9.0    MM    MM    MM  MM 1016.4  29.8  29.9  26.5   MM   MM    MM
2023 08 13 21 20  90  7.0  8.0   1.5     6   5.5 110 1016.3  29.7  29.9  27.0   MM   MM    MM
2023 08 13 21 10  90  6.0  8.0   1.5    MM   5.5 110 1016.3  29.6  29.9  27.0   MM   MM    MM
2023 08 13 21 00  90  7.0  8.0    MM    MM    MM  MM 1016.2  29.6  29.9  27.1   MM -0.6    MM
2023 08 13 20 50 100  7.0  8.0   1.6     7   5.5 104 1016.3  29.8  29.9  27.0   MM   MM    MM
2023 08 13 20 40 110  6.0  8.0    MM    MM    MM  MM 1016.3  29.6  29.9  26.8   MM   MM    MM
2023 08 13 20 30 110  6.0  8.0    MM    MM    MM  MM 1016.3  29.6  29.9  26.9   MM   MM    MM
2023 08 13 20 20 100  7.0  8.0    MM    MM    MM  MM 1016.3  29.7  29.9  26.6   MM   MM    MM
2023 08 13 20 10 100  5.0  7.0    MM    MM    MM  MM 1016.3  29.3  29.9  26.9   MM   MM    MM
2023 08 13 20 00 100  6.0  8.0    MM    MM    MM  MM 1016.3  29.0  29.9  26.5   MM -1.0    MM
2023 08 13 19 50 100  7.0 11.0   1.5     7   5.2 103 1016.3  28.8  29.9  26.3   MM   MM    MM
2023 08 13 19 40 100  6.0  8.0    MM    MM    MM  MM 1016.4  29.4  29.9  26.8   MM   MM    MM
2023 08 13 19 30 110  6.0  8.0    MM    MM    MM  MM 1016.3  29.1  29.9  26.6   MM   MM    MM
2023 08 13 19 20 100  6.0  9.0   1.6    MM   5.3 101 1016.3    MM  29.9    MM   MM   MM    MM
2023 08 13 19 10  90  7.0 15.0   1.6    MM   5.3 101 1016.3  28.1  29.9  25.8   MM   MM    MM
2023 08 13 19 00 110  8.0 11.0    MM    MM    MM  MM 1016.2  29.7    MM  26.7   MM -1.5    MM
2023 08 13 18 50 110  8.0 10.0   1.6    MM   5.2  94 1016.3    MM  29.9    MM   MM   MM    MM
2023 08 13 18 40 100  6.0  9.0    MM    MM    MM  MM 1016.3    MM  29.9    MM   MM   MM    MM
2023 08 13 18 30  90  6.0  9.0    MM    MM    MM  MM 1016.6  28.8  29.9  25.6   MM   MM    MM
2023 08 13 18 20  90  7.0 11.0   1.5    MM   5.3 103 1016.8  29.3  29.9  26.6   MM   MM    MM
2023 08 13 18 10 100  6.0  8.0   1.5    MM   5.3 103 1016.8  29.7  29.9  26.7   MM   MM    MM
2023 08 13 18 00 100  7.0  8.0    MM    MM    MM  MM 1016.8  29.8  29.9  26.5   MM -0.8    MM
2023 08 13 17 50 100  7.0  8.0   1.6     5   5.3  97 1016.8  29.8  29.9  26.7   MM   MM    MM
2023 08 13 17 40 110  7.0  9.0   1.6    MM   5.3  97 1016.9  29.7  29.9  26.5   MM   MM    MM
2023 08 13 17 30  90  5.0  8.0    MM    MM    MM  MM 1017.1  29.1  29.9  26.5   MM   MM    MM
2023 08 13 17 20  80  8.0 14.0   1.6     6   5.3 103 1017.3  29.0  29.9  25.6   MM   MM    MM
2023 08 13 17 10 100  7.0 12.0   1.6    MM   5.3 103 1017.4  29.7  29.8  26.8   MM   MM    MM
2023 08 13 17 00 110  7.0  9.0    MM    MM    MM  MM 1017.4  29.7  29.8  26.5   MM -0.4    MM
2023 08 13 16 50 100  7.0  9.0   1.7     6   5.4  90 1017.5  29.7    MM  26.7   MM   MM    MM
2023 08 13 16 40 100  8.0  9.0    MM    MM    MM  MM 1017.5  29.7  29.8  26.7   MM   MM    MM
2023 08 13 16 30 100  7.0  9.0    MM    MM    MM  MM 1017.6  29.7  29.8  26.6   MM   MM    MM
2023 08 13 16 20  90  8.0 10.0   1.6    13   5.4  38 1017.6  29.7    MM  26.7   MM   MM    MM
2023 08 13 16 10  90  8.0  9.0    MM    MM    MM  MM 1017.5  29.6  29.8  26.6   MM   MM    MM
2023 08 13 16 00 100  7.0  9.0   1.6    MM   5.4  38 1017.6  29.6  29.8  26.8   MM +0.0    MM
2023 08 13 15 50 100  7.0  9.0   1.5    12   5.2  45 1017.5  29.6  29.8  26.6   MM   MM    MM
2023 08 13 15 40 100  7.0  9.0   1.5    MM   5.2  45 1017.5  29.7  29.8  26.6   MM   MM    MM
2023 08 13 15 30 100  8.0 10.0    MM    MM    MM  MM 1017.6  29.7  29.8  26.5   MM   MM    MM
2023 08 13 15 20 110  8.0 10.0   1.5     7   5.2 109 1017.6  29.7  29.8  26.4   MM   MM    MM
2023 08 13 15 10 100  8.0 10.0   1.5    MM   5.2 109 1017.7  29.7  29.8  26.3   MM   MM    MM
2023 08 13 15 00 110  8.0 10.0    MM    MM    MM  MM 1017.6  29.7  29.8  26.4   MM +0.5    MM
2023 08 13 14 50 100  8.0 10.0   1.6     6   5.2  77 1017.7  29.6  29.8  26.5   MM   MM    MM
2023 08 13 14 40 100  8.0 10.0    MM    MM    MM  MM 1017.7  29.6  29.8  26.5   MM   MM    MM
2023 08 13 14 30 100  8.0 10.0    MM    MM    MM  MM 1017.7  29.7  29.8  26.4   MM   MM    MM
2023 08 13 14 20 100  8.0 10.0   1.5     5   5.1  85 1017.7  29.6  29.8  26.4   MM   MM    MM
2023 08 13 14 10 100  8.0 10.0   1.5    MM   5.1  85 1017.7  29.6  29.8  26.4   MM   MM    MM
2023 08 13 14 00 100  9.0 10.0    MM    MM    MM  MM 1017.7  29.6  29.8  26.4   MM +1.1    MM
2023 08 13 13 50  90  8.0 10.0    MM    MM    MM  MM 1017.6  29.6  29.8  26.7   MM   MM    MM
2023 08 13 13 40  90  8.0 10.0    MM    MM    MM  MM 1017.6  29.6  29.8  26.6   MM   MM    MM
2023 08 13 13 30  90  8.0 10.0    MM    MM    MM  MM 1017.5  29.5  29.8  26.6   MM   MM    MM
2023 08 13 13 20 100  8.0  9.0   1.5    13   5.2  51 1017.5  29.5  29.8  26.5   MM   MM    MM
2023 08 13 13 10 100  8.0  9.0   1.5    MM   5.2  51 1017.5  29.5  29.8  26.8   MM   MM    MM
2023 08 13 13 00 100  8.0 10.0    MM    MM    MM  MM 1017.4  29.4  29.8  26.6   MM +1.4    MM
2023 08 13 12 50  90  8.0 10.0   1.4     7   5.2 104 1017.4  29.5  29.8  26.6   MM   MM    MM
2023 08 13 12 40 100  8.0 10.0    MM    MM    MM  MM 1017.3  29.5  29.8  26.5   MM   MM    MM
2023 08 13 12 30 100  8.0 10.0    MM    MM    MM  MM 1017.3  29.5  29.8  26.4   MM   MM    MM
2023 08 13 12 20 100  8.0 10.0   1.4     6   5.2 102 1017.2  29.5  29.8  26.4   MM   MM    MM
2023 08 13 12 10 100  8.0 10.0   1.4    MM   5.2 102 1017.1  29.3  29.8  26.4   MM   MM    MM
2023 08 13 12 00 100  7.0  9.0    MM    MM    MM  MM 1017.0  29.4  29.8  26.6   MM +1.6    MM
2023 08 13 11 50 100  8.0 10.0   1.4     6   5.2  78 1017.1  29.3  29.8  26.5   MM   MM    MM
2023 08 13 11 40 100  8.0 10.0    MM    MM    MM  MM 1016.9  29.3  29.8  26.6   MM   MM    MM
2023 08 13 11 30 100  8.0  9.0    MM    MM    MM  MM 1016.9  29.3  29.8  26.6   MM   MM    MM
2023 08 13 11 20  90  8.0 10.0   1.4    MM   5.3  52 1016.8  29.2  29.8  26.5   MM   MM    MM
2023 08 13 11 10  MM   MM   MM   1.4    13   5.3  52     MM    MM    MM    MM   MM   MM    MM
2023 08 13 11 00  90  7.0  9.0    MM    MM    MM  MM 1016.7  29.3  29.8  26.2   MM +1.3    MM
2023 08 13 10 50 100  7.0  9.0   1.4    13   5.3  48 1016.6  29.2    MM  26.3   MM   MM    MM
2023 08 13 10 40  90  8.0  9.0    MM    MM    MM  MM 1016.6  29.2  29.8  26.2   MM   MM    MM
2023 08 13 10 30 100  8.0  9.0    MM    MM    MM  MM 1016.5  29.2  29.8  26.1   MM   MM    MM
2023 08 13 10 20 100  8.0 10.0    MM    MM    MM  MM 1016.3  29.1  29.8  26.1   MM   MM    MM
2023 08 13 10 10 110  7.0  9.0    MM    MM    MM  MM 1016.2  29.1  29.8  26.3   MM   MM    MM
2023 08 13 10 00 100  7.0  9.0    MM    MM    MM  MM 1016.1  29.1  29.8  26.2   MM +0.6    MM
2023 08 13 09 50 110  7.0  9.0   1.5     6   5.4 103 1016.0  29.0  29.8  26.2   MM   MM    MM
2023 08 13 09 40 110  8.0  9.0    MM    MM    MM  MM 1015.8  29.0  29.8  26.0   MM   MM    MM
2023 08 13 09 30 100  7.0  9.0    MM    MM    MM  MM 1015.7  29.0  29.8  26.2   MM   MM    MM
2023 08 13 09 20 100  7.0  9.0   1.4     6   5.2  90 1015.7  29.1  29.8  26.2   MM   MM    MM
2023 08 13 09 10 110  7.0  9.0    MM    MM    MM  MM 1015.7  29.1  29.8  26.1   MM   MM    MM
2023 08 13 09 00 110  7.0  9.0    MM    MM    MM  MM 1015.6  29.1    MM  26.3   MM +0.0    MM
2023 08 13 08 50 110  8.0 10.0   1.5     6   5.3  91 1015.6  29.1  29.8  26.0   MM   MM    MM
2023 08 13 08 40 100  8.0 10.0    MM    MM    MM  MM 1015.5  29.1  29.8  26.1   MM   MM    MM
2023 08 13 08 30 110  8.0  9.0    MM    MM    MM  MM 1015.5  29.1  29.8  26.0   MM   MM    MM
2023 08 13 08 20 110  8.0  9.0   1.5     6   5.3  99 1015.4  29.1  29.8  25.8   MM   MM    MM
2023 08 13 08 10 110  8.0  9.0    MM    MM    MM  MM 1015.3    MM  29.8    MM   MM   MM    MM
2023 08 13 08 00 110  8.0  9.0    MM    MM    MM  MM 1015.4  29.2  29.8  25.6   MM -1.1    MM
2023 08 13 07 50 100  8.0  9.0   1.3     6   5.2  90 1015.4  29.1  29.8  25.8   MM   MM    MM
2023 08 13 07 40 100  8.0  9.0    MM    MM    MM  MM 1015.4  29.0  29.8  26.1   MM   MM    MM
2023 08 13 07 30 100  8.0  9.0    MM    MM    MM  MM 1015.4  29.1  29.8  26.0   MM   MM    MM
2023 08 13 07 20 100  7.0  9.0   1.4    13   5.5  45 1015.4  29.1  29.8  26.0   MM   MM    MM
2023 08 13 07 10 110  7.0  9.0   1.4    MM   5.5  45 1015.5  29.1  29.8  26.0   MM   MM    MM
2023 08 13 07 00 110  7.0  9.0    MM    MM    MM  MM 1015.5  29.2  29.8  26.0   MM -1.5    MM
2023 08 13 06 50 100  7.0  9.0   1.4    13   5.3  35 1015.6  29.1    MM  26.1   MM   MM    MM
2023 08 13 06 40 110  7.0  9.0   1.4    MM   5.3  35 1015.5  29.0  29.8  26.0   MM   MM    MM
2023 08 13 06 30 110  7.0  9.0    MM    MM    MM  MM 1015.6  29.0  29.8  26.2   MM   MM    MM
2023 08 13 06 20 110  8.0  9.0   1.5    13   5.5  45 1015.5  29.1  29.8  26.0   MM   MM    MM
2023 08 13 06 10 100  7.0  9.0    MM    MM    MM  MM 1015.7  29.1  29.8  26.1   MM   MM    MM
2023 08 13 06 00 110  7.0  9.0    MM    MM    MM  MM 1015.8  29.1    MM  26.1   MM -1.8    MM
2023 08 13 05 50 100  7.0  9.0   1.4     6   5.2  92 1016.0  29.2  29.8  26.0   MM   MM    MM
2023 08 13 05 40 100  7.0  9.0   1.4    MM   5.2  92 1016.1  29.1  29.8  26.0   MM   MM    MM
2023 08 13 05 30 100  7.0  9.0    MM    MM    MM  MM 1016.2  29.1  29.8  26.3   MM   MM    MM
2023 08 13 05 20 100  7.0  9.0   1.4    13   5.4  29 1016.3  29.1  29.8  26.4   MM   MM    MM
2023 08 13 05 10 100  7.0  9.0   1.4    MM   5.4  29 1016.4  29.2  29.7  26.2   MM   MM    MM
2023 08 13 05 00 110  7.0  8.0    MM    MM    MM  MM 1016.5  29.2  29.8  26.0   MM -0.8    MM
2023 08 13 04 50 100  7.0  8.0   1.4     6   5.5  91 1016.6  29.1  29.8  26.1   MM   MM    MM
2023 08 13 04 40 100  7.0  9.0    MM    MM    MM  MM 1016.8  29.1  29.8  26.1   MM   MM    MM
2023 08 13 04 30 100  7.0  8.0    MM    MM    MM  MM 1016.7  29.0  29.8  26.4   MM   MM    MM
2023 08 13 04 20 100  7.0  8.0   1.3     6   5.2  94 1016.8  28.9  29.8  26.4   MM   MM    MM
2023 08 13 04 10  90  6.0  8.0    MM    MM    MM  MM 1016.9  29.0  29.8  26.6   MM   MM    MM
2023 08 13 04 00  90  7.0  9.0    MM    MM    MM  MM 1017.1  28.9  29.7  26.5   MM +0.0    MM
2023 08 13 03 50  90  6.0  8.0   1.4     6   5.5  91 1017.1  28.9    MM  26.7   MM   MM    MM
2023 08 13 03 40  90  6.0  8.0    MM    MM    MM  MM 1017.2  28.9  29.8  26.3   MM   MM    MM
2023 08 13 03 30  90  6.0  8.0    MM    MM    MM  MM 1017.4  28.9  29.8  26.2   MM   MM    MM
2023 08 13 03 20 100  6.0  7.0   1.5     6   5.3  91 1017.4  28.8  29.8  26.5   MM   MM    MM
2023 08 13 03 10  90  7.0  8.0   1.5    MM   5.3  91 1017.4  28.8  29.8  26.7   MM   MM    MM
2023 08 13 03 00  90  7.0  9.0    MM    MM    MM  MM 1017.5  28.8  29.8  26.4   MM +1.2    MM
2023 08 13 02 50 100  7.0  9.0   1.4    MM   5.3  84 1017.4    MM  29.8    MM   MM   MM    MM
2023 08 13 02 40 100  7.0  8.0   1.4    MM   5.3  84 1017.5  28.9  29.8  26.2   MM   MM    MM
2023 08 13 02 30  90  7.0  9.0    MM    MM    MM  MM 1017.5  28.9  29.8  26.0   MM   MM    MM
2023 08 13 02 20  90  7.0  8.0   1.4     6   5.4  87 1017.4  28.8    MM  26.6   MM   MM    MM
2023 08 13 02 10  90  7.0  8.0   1.4    MM   5.4  87 1017.4  28.8  29.8  26.5   MM   MM    MM
2023 08 13 02 00  90  7.0  8.0    MM    MM    MM  MM 1017.4  28.9  29.8  26.5   MM +1.4    MM
2023 08 13 01 50  80  7.0  8.0   1.3    14   5.4  39 1017.5  28.8  29.8  26.3   MM   MM    MM
2023 08 13 01 40  80  7.0  8.0   1.3    MM   5.4  39 1017.3  28.8  29.8  26.6   MM   MM    MM
2023 08 13 01 30  80  7.0  8.0    MM    MM    MM  MM 1017.3  28.7  29.8  26.7   MM   MM    MM
2023 08 13 01 20  80  6.0  8.0   1.4     6   5.4  92 1017.3  28.8  29.8  26.7   MM   MM    MM
2023 08 13 01 10  70  7.0  9.0    MM    MM    MM  MM 1017.1  28.8  29.8  26.7   MM   MM    MM
2023 08 13 01 00  80  7.0  9.0   1.4    MM   5.4  92 1017.0  28.8    MM  26.4   MM +1.3    MM
2023 08 13 00 50  80  7.0  9.0   1.4    13   5.5  20 1016.9  28.8  29.8  26.4   MM   MM    MM
2023 08 13 00 40  70  7.0  8.0    MM    MM    MM  MM 1016.8  28.8  29.8  26.6   MM   MM    MM
2023 08 13 00 30  80  7.0  8.0    MM    MM    MM  MM 1016.8  28.9  29.8  26.5   MM   MM    MM
2023 08 13 00 20  70  6.0  8.0   1.4    MM   5.5  89 1016.8  28.8  29.8  26.7   MM   MM    MM
2023 08 13 00 10  MM   MM   MM   1.4     6   5.5  89     MM    MM    MM    MM   MM   MM    MM
2023 08 13 00 00  80  6.0  8.0    MM    MM    MM  MM 1016.4  29.0  29.8  26.4   MM +1.4    MM
2023 08 12 23 50  80  6.0  8.0   1.3     6   5.3 101 1016.3  29.0  29.8  26.2   MM   MM    MM
2023 08 12 23 40  80  6.0  7.0    MM    MM    MM  MM 1016.3  29.1  29.8  26.3   MM   MM    MM
2023 08 12 23 30  70  6.0  8.0    MM    MM    MM  MM 1016.3  29.1  29.8  26.4   MM   MM    MM
2023 08 12 23 10  70  6.0  7.0   1.3    MM   5.4  95 1016.0  28.9  29.8  26.4   MM   MM    MM
2023 08 12 23 00  80  6.0  7.0    MM    MM    MM  MM 1015.9  29.0  29.8  26.3   MM +0.4    MM
2023 08 12 22 50  80  6.0  8.0   1.4     6   5.3  83 1015.8  29.0  29.8  26.2   MM   MM    MM
2023 08 12 22 40  80  6.0  8.0    MM    MM    MM  MM 1015.7  29.0  29.9  26.1   MM   MM    MM
2023 08 12 22 30  80  6.0  7.0    MM    MM    MM  MM 1015.6  29.0  29.9  26.1   MM   MM    MM
2023 08 12 22 20  70  7.0  9.0   1.4     6   5.3  88 1015.5  29.1  29.9  26.1   MM   MM    MM
2023 08 12 22 10  80  6.0  8.0   1.4    MM   5.3  88 1015.5  29.1  29.9  26.1   MM   MM    MM
2023 08 12 22 00  80  6.0  8.0    MM    MM    MM  MM 1015.6  29.1  29.9  26.2   MM -0.0    MM
2023 08 12 21 50  70  6.0  8.0   1.3     6   5.2  93 1015.6  29.1  29.9  25.9   MM   MM    MM
2023 08 12 21 40  70  6.0  8.0    MM    MM    MM  MM 1015.4  29.2  29.9  25.7   MM   MM    MM
2023 08 12 21 30  80  6.0  7.0    MM    MM    MM  MM 1015.2  29.0  29.9  26.1   MM   MM    MM
2023 08 12 21 20  80  6.0  7.0   1.4     6   5.5  91 1015.1  28.9  29.9  26.8   MM   MM    MM
2023 08 12 21 10  80  7.0  8.0   1.4    MM   5.5  91 1014.9  28.8  29.9  26.8   MM   MM    MM
2023 08 12 21 00  80  7.0  8.0    MM    MM    MM  MM 1014.9  29.0  29.9  26.8   MM -1.4    MM
2023 08 12 20 50  80  6.0  7.0   1.4     6   5.3  99 1015.0  29.2  29.9  26.8   MM   MM    MM
2023 08 12 20 40  80  6.0  7.0    MM    MM    MM  MM 1015.0  29.2  29.9  26.6   MM   MM    MM
2023 08 12 20 30  80  6.0  9.0    MM    MM    MM  MM 1015.2  29.3  29.9  26.7   MM   MM    MM
2023 08 12 20 20  60  6.0  7.0   1.4     6   5.5  97 1015.2  29.2  29.9  26.6   MM   MM    MM
2023 08 12 20 10  60  6.0  7.0   1.4    MM   5.5  97 1015.5  29.2  29.9  26.6   MM   MM    MM
2023 08 12 20 00  70  6.0  7.0    MM    MM    MM  MM 1015.5  29.1    MM  26.6   MM -1.2    MM
2023 08 12 19 50  70  6.0  8.0   1.3     6   5.3  91 1015.5  29.0    MM  26.4   MM   MM    MM
2023 08 12 19 40  70  6.0  8.0   1.3    MM   5.3  91 1015.6  29.0  29.9  26.3   MM   MM    MM
2023 08 12 19 30  80  6.0  8.0    MM    MM    MM  MM 1015.6  29.0  29.9  26.3   MM   MM    MM
2023 08 12 19 20  70  7.0  8.0   1.3     6   5.1  94 1015.5  29.0    MM  26.0   MM   MM    MM
2023 08 12 19 10  70  6.0  7.0    MM    MM    MM  MM 1015.5    MM  29.9    MM   MM   MM    MM
2023 08 12 19 00  70  6.0  7.0    MM    MM    MM  MM 1015.6  29.0  29.9  26.3   MM -1.7    MM
2023 08 12 18 50  70  6.0  7.0   1.4     6   5.3 102 1015.6  29.1  29.9  26.1   MM   MM    MM
2023 08 12 18 40  70  6.0  7.0    MM    MM    MM  MM 1015.7  29.0  29.9  25.9   MM   MM    MM
2023 08 12 18 30  80  6.0  7.0    MM    MM    MM  MM 1015.8  28.9  29.9  26.3   MM   MM    MM
2023 08 12 18 20  70  6.0  7.0   1.4     6   5.2  83 1015.9  28.9    MM  26.0   MM   MM    MM
2023 08 12 18 10  80  5.0  7.0   1.4    MM   5.2  83 1016.0  28.8  29.9  25.9   MM   MM    MM
2023 08 12 18 00  70  6.0  8.0    MM    MM    MM  MM 1016.3  28.8  29.9  25.6   MM -1.6    MM
2023 08 12 17 50  70  6.0  7.0   1.5    MM   5.2  96 1016.3  28.7  29.9  25.9   MM   MM    MM
2023 08 12 17 40  MM   MM   MM   1.5     6   5.2  96     MM    MM    MM    MM   MM   MM    MM
2023 08 12 17 30  80  7.0  8.0    MM    MM    MM  MM 1016.4  28.7  29.8  26.7   MM   MM    MM
2023 08 12 17 20  80  7.0  8.0   1.3     6   5.1 104 1016.5  28.8  29.8  26.5   MM   MM    MM
2023 08 12 17 10  80  6.0  7.0   1.3    MM   5.1 104 1016.4  28.8  29.8  26.6   MM   MM    MM
2023 08 12 17 00  70  6.0  8.0    MM    MM    MM  MM 1016.6  28.9    MM  26.8   MM -1.3    MM
2023 08 12 16 50  70  6.0  8.0   1.5     6   5.1  94 1016.8  29.1    MM  26.5   MM   MM    MM
2023 08 12 16 40  80  6.0  9.0   1.5    MM   5.1  94 1016.9  29.2  29.8  26.3   MM   MM    MM
2023 08 12 16 30  80  7.0  8.0    MM    MM    MM  MM 1017.1  29.3  29.8  26.3   MM   MM    MM
2023 08 12 16 20  80  6.0  8.0   1.4     6   5.1 102 1017.2  29.2  29.8  26.3   MM   MM    MM
2023 08 12 16 10  70  6.0  7.0    MM    MM    MM  MM 1017.3  29.2  29.8  26.2   MM   MM    MM
2023 08 12 16 00  70  6.0  8.0    MM    MM    MM  MM 1017.4  29.3    MM  25.8   MM -0.3    MM
2023 08 12 15 50  70  7.0  8.0   1.4     6   5.0 102 1017.4  29.4  29.8  26.2   MM   MM    MM
2023 08 12 15 40  60  7.0  8.0    MM    MM    MM  MM 1017.5  29.5  29.8  25.8   MM   MM    MM
2023 08 12 15 30  60  6.0  8.0    MM    MM    MM  MM 1017.5  29.5  29.7  25.8   MM   MM    MM
2023 08 12 15 20  70  6.0  8.0   1.4     7   5.0 110 1017.7  29.5  29.7  25.5   MM   MM    MM
2023 08 12 15 10  70  7.0  9.0   1.4    MM   5.0 110 1017.8  29.5  29.7  25.7   MM   MM    MM
2023 08 12 15 00  70  7.0  8.0    MM    MM    MM  MM 1017.9  29.4    MM  25.8   MM +0.5    MM
2023 08 12 14 50  70  7.0  9.0   1.5     6   5.1  90 1018.0  29.5  29.7  25.8   MM   MM    MM
2023 08 12 14 40  70  7.0  9.0    MM    MM    MM  MM 1017.9  29.5  29.7  25.5   MM   MM    MM
2023 08 12 14 30  70  7.0  9.0    MM    MM    MM  MM 1018.1  29.5  29.7  25.6   MM   MM    MM
2023 08 12 14 20  70  7.0  9.0   1.5     6   5.1 107 1018.0  29.5  29.7  25.4   MM   MM    MM
2023 08 12 14 10  70  7.0  8.0   1.5    MM   5.1 107 1018.0  29.4  29.7  25.5   MM   MM    MM
2023 08 12 14 00  70  7.0  8.0    MM    MM    MM  MM 1018.0  29.3  29.7  25.9   MM +0.9    MM
